Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0380,621814547189458.4,48094.56461168163,5.504198239385047e+40,1294266414394.6626,564765.5608154068,1.7710638753469197e+42
0381,529451979097141.0,48094.56461168163,2.4740485980957714e+40,1903820532637.6072,740366.0134130177,2.7343865561321957e+42
0382,546755847460193.56,46797.76678721456,4.977634088744292e+40,2165177213798.77,715729.9497136263,4.532206680846459e+42
0383,512695747968727.56,45535.93517173839,5.602820007436026e+40,3084103273751.8486,625115.1960956908,7.150649494101808e+42
0384,602135201973896.6,46797.76678721456,3.207230384766984e+40,1000665204032.711,625115.1960956908,1.1841174241103554e+42
0385,621814547189458.4,48094.56461168163,9.263940250063846e+40,680278074235.6105,740366.0134130177,1.0492319437515085e+42
0386,602135201973896.6,48094.56461168163,1.9222947763376596e+40,477585364250.79694,625115.1960956908,1.8928067286830384e+42
0387,602135201973896.6,46797.76678721456,5.274420369709115e+40,938328867685.6477,476850.00108219223,2.4845720769115998e+42
0388,583078673689622.1,48094.56461168163,1.0683138567889524e+41,116784212709673.33,197811.9004843798,8.663126869956701e+35
0389,436541376626919.4,48094.56461168163,2.9970947218489803e+40,2986496787575.317,646632.2190966592,4.393882499449456e+42
0390,642137064614263.0,46797.76678721456,4.514441993795901e+40,1175230625815.9944,625115.1960956908,7.018641384710965e+41
0391,409347076302336.4,48094.56461168163,9.630572212519119e+39,2625999326339.922,691913.6638317006,8.744463304672295e+42
0392,359935142432174.0,48094.56461168163,5.0222406033483434e+39,2800453276219.6113,625115.1960956908,1.1613495201443824e+43
0393,546755847460193.56,49427.297582481406,8.995352797165853e+40,1033369546729.8458,604314.1632126757,2.384671182697192e+42
0394,642137064614263.0,46797.76678721456,8.151781446743227e+40,852029234573.9205,510242.17724234634,1.885463361022513e+42
0395,663123774789698.0,48094.56461168163,4.600923944491742e+40,1674011991902.1965,460982.5695836015,8.986606104011016e+40
0396,642137064614263.0,48094.56461168163,4.3267261025261873e+40,560899833677.7144,765850.0724140495,2.8057026732260373e+42
0397,663123774789698.0,46797.76678721456,8.828853522601967e+40,294814000000.0001,691913.6638317006,1.676326489515377e+42
0398,621814547189458.4,48094.56461168163,1.0761119758391981e+41,825063996277.8367,510242.17724234634,1.2798989650164837e+42
0399,512695747968727.56,46797.76678721456,6.180643103972048e+40,1966042341572.603,765850.0724140495,1.9533590943713903e+43
0400,583078673689622.1,48094.56461168163,5.464764951556947e+40,879875767023.7208,715729.9497136263,7.184513583710783e+42
0401,583078673689622.1,45535.93517173839,1.2724049570513224e+41,908632396613.3987,564765.5608154068,1.5275628284947577e+43
0402,546755847460193.56,46797.76678721456,3.0353938468571843e+40,1336566408625.6714,493263.6037355609,6.111751562496828e+42
0403,583078673689622.1,48094.56461168163,8.582881203470503e+40,1253305141158.283,476850.00108219223,2.3288910994519525e+42
0404,396391955737937.4,46797.76678721456,2.8065778605018876e+40,3288990606564.976,625115.1960956908,7.423205375876835e+42
0405,383846842129873.5,49427.297582481406,1.617414059600575e+40,3862752970003.271,625115.1960956908,7.112846479473456e+42
0406,529451979097141.0,49427.297582481406,2.7318832810381945e+40,1966042341572.603,792211.3154718872,5.0079264152718755e+42
0407,564625251267719.1,49427.297582481406,7.415343215295405e+40,1213640220733.4148,691913.6638317006,1.0125389063160426e+43
0408,583078673689622.1,48094.56461168163,5.101105297061904e+40,637900221309.1887,625115.1960956908,5.3473441260794484e+42
0409,602135201973896.6,46797.76678721456,1.229116787149461e+41,798952160713.5629,510242.17724234634,5.0591503123747617e+42
0410,564625251267719.1,49427.297582481406,1.1961153532691114e+41,1674011991902.1965,668889.877234506,1.1791793738909603e+42
0411,496469822312222.06,50796.96148686583,1.337970258012553e+41,2309017203911.472,584205.2955044999,2.0775768513119973e+42
0412,348543823340088.1,49427.297582481406,5.330210062355431e+40,3288990606564.976,625115.1960956908,1.0102806166476441e+43
0413,383846842129873.5,48094.56461168163,2.4056873708610693e+40,3084103273751.8486,668889.877234506,1.3724315030075969e+43
0414,450808684738713.25,46797.76678721456,4.450040690730761e+40,2891979376341.5117,691913.6638317006,8.476019739153169e+42
0415,409347076302336.4,48094.56461168163,1.8140871849780816e+40,1674011991902.1965,847687.1668764589,1.3501488151926143e+43
0416,480757418884944.3,46797.76678721456,8.877751384234402e+40,938328867685.6477,847687.1668764589,3.077131574326403e+42
0417,436541376626919.4,50796.96148686583,4.280238926676137e+40,658748460420.7306,876865.3157700199,1.6943073780335779e+25
0418,436541376626919.4,52204.57970602628,2.1038264938543416e+40,1380248876736.9033,765850.0724140495,1.5575450335168318e+42
0419,496469822312222.06,50796.96148686583,7.828569156687278e+40,1067142752446.2457,715729.9497136263,8.08988754155237e+41
0420,359935142432174.0,50796.96148686583,4.580169873125515e+40,3184899793878.313,646632.2190966592,1.0206103736037897e+43
0421,409347076302336.4,50796.96148686583,2.470734120128968e+40,2800453276219.6113,668889.877234506,6.042602949216915e+42
0422,465542285604540.44,52204.57970602628,5.170990767119938e+40,1621032433877.157,564765.5608154068,6.928700889806312e+42
0423,422725603917276.94,53651.20397974041,2.795708241596814e+40,2625999326339.922,460982.5695836015,7.466747940177339e+42
0424,422725603917276.94,55137.91519220738,4.464716011469236e+40,2165177213798.77,460982.5695836015,5.565945594237439e+42
0425,422725603917276.94,52204.57970602628,4.45884475265344e+40,40408966604305.63,268242.7343685689,1.567098903837154e+40
0426,450808684738713.25,55137.91519220738,2.183744311015315e+40,294814000000.0001,161461.40010351967,0.0
0427,450808684738713.25,55137.91519220738,4.391868620137364e+40,1569729586402.6428,402620.02379144216,3.4055779594644497e+36
0428,436541376626919.4,58236.072560356355,5.314037017239098e+40,294814000000.0001,161461.40010351967,0.0
0429,296772113009551.75,58236.072560356355,4.262536815063321e+40,2542891030606.955,715729.9497136263,1.3737019084692752e+43
0430,450808684738713.25,58236.072560356355,5.750272933577561e+40,798952160713.5629,691913.6638317006,1.5210374329229224e+42
0431,480757418884944.3,56665.82417966015,7.787414033906279e+40,798952160713.5629,545972.6933965883,4.3882162953049434e+42
0432,337513019616912.56,53651.20397974041,1.772627337433122e+40,3288990606564.976,625115.1960956908,9.548607555379884e+42
0433,496469822312222.06,56665.82417966015,9.306318581774805e+40,1728723059741.5186,564765.5608154068,3.8238528524494537e+42
0434,396391955737937.4,52204.57970602628,1.578212647820386e+40,3507489292637.443,604314.1632126757,1.399312333655461e+43
0435,564625251267719.1,50796.96148686583,1.584444470898534e+41,1213640220733.4148,646632.2190966592,6.227196756502291e+42
0436,583078673689622.1,52204.57970602628,3.8909050342065477e+40,1213640220733.4148,527805.1684035911,6.209301465299329e+42
0437,409347076302336.4,52204.57970602628,5.76399056615473e+39,2891979376341.5117,646632.2190966592,1.1175331657551533e+43
0438,396391955737937.4,49427.297582481406,5.514507164710264e+40,4837989905933.884,527805.1684035911,6.682298808219778e+41
0439,529451979097141.0,49427.297582481406,5.540395392351073e+40,2165177213798.77,625115.1960956908,2.9975646182001434e+42
0440,383846842129873.5,52204.57970602628,4.12762120037054e+39,4536607820492.515,527805.1684035911,1.3986014380045037e+42
0441,512695747968727.56,52204.57970602628,4.2389067176198575e+40,1966042341572.603,493263.6037355609,1.5547203766414952e+41
0442,359935142432174.0,49427.297582481406,4.2419874320522396e+40,3288990606564.976,625115.1960956908,1.3437576289388506e+43
0443,546755847460193.56,49427.297582481406,5.795406407283705e+40,1067142752446.2457,625115.1960956908,2.0968035415145044e+42
0444,546755847460193.56,52204.57970602628,7.106934957418946e+40,1033369546729.8458,510242.17724234634,2.3693102975361663e+42
0445,359935142432174.0,49427.297582481406,2.0840108465673215e+40,2625999326339.922,668889.877234506,1.446512926909747e+43
0446,348543823340088.1,49427.297582481406,2.9051172972506654e+40,3084103273751.8486,668889.877234506,1.0895871232127716e+43
0447,480757418884944.3,49427.297582481406,1.8938500164390757e+40,3507489292637.443,625115.1960956908,3.1023034657188367e+42
0448,621814547189458.4,49427.297582481406,3.6437022790756588e+40,1253305141158.283,625115.1960956908,8.035210424794249e+41
0449,642137064614263.0,50796.96148686583,4.940688743520119e+40,509312963097.6717,604314.1632126757,2.0890964615677086e+41
0450,480757418884944.3,49427.297582481406,6.958142038498997e+40,3184899793878.313,668889.877234506,5.795743230657122e+42
0451,564625251267719.1,50796.96148686583,7.45565139152317e+40,1336566408625.6714,625115.1960956908,3.1166331540533165e+42
0452,583078673689622.1,48094.56461168163,1.2009968717339279e+41,18084488687644.246,307126.36643578357,1.5684767610242172e+42
0453,496469822312222.06,52204.57970602628,6.1960524055838895e+40,7589287469431.688,363750.433443757,2.3248492935184634e+41
0454,480757418884944.3,50796.96148686583,3.8252528202209407e+40,2309017203911.472,476850.00108219223,3.927131730882916e+42
0455,480757418884944.3,48094.56461168163,7.049253758902698e+40,2625999326339.922,476850.00108219223,1.6621677447978863e+41
0456,306471397892951.3,49427.297582481406,5.895684734320196e+39,3288990606564.976,646632.2190966592,1.5048781514845698e+43
0457,326831321580399.75,52204.57970602628,1.8493000159818152e+40,2711823817433.4067,715729.9497136263,2.0619346232124677e+43
0458,496469822312222.06,50796.96148686583,7.170223000851935e+40,1621032433877.157,765850.0724140495,1.7174860535211574e+42
0459,529451979097141.0,50796.96148686583,2.878234375088329e+40,1175230625815.9944,625115.1960956908,5.331962955061123e+42
0460,450808684738713.25,49427.297582481406,1.273531486032527e+40,2542891030606.955,715729.9497136263,4.5346168444370843e+42
0461,422725603917276.94,52204.57970602628,2.198081762639863e+40,4393032100351.1543,545972.6933965883,2.4661745097865033e+42
0462,316487680644833.06,50796.96148686583,3.718398323703827e+39,3622123169553.179,625115.1960956908,5.98843025863848e+42
0463,480757418884944.3,52204.57970602628,7.651025634631096e+40,1674011991902.1965,564765.5608154068,1.443351905666506e+42
0464,496469822312222.06,53651.20397974041,7.958349609532909e+40,294814000000.0001,161461.40010351967,0.0
0465,496469822312222.06,50796.96148686583,8.897834747639796e+40,637900221309.1887,493263.6037355609,6.284885160088504e+36
0466,480757418884944.3,50796.96148686583,5.651562207950358e+40,37891694170396.86,211663.99194408173,5.706191759749113e+34
0467,480757418884944.3,53651.20397974041,9.44411255733581e+40,41729636781042.48,259316.8180365392,6.211945464887095e+41
0468,348543823340088.1,50796.96148686583,2.806256176499707e+40,2800453276219.6113,668889.877234506,1.2534905256464877e+43
0469,326831321580399.75,53651.20397974041,2.3205639913271564e+40,3184899793878.313,584205.2955044999,1.2724864836019199e+43
0470,359935142432174.0,50796.96148686583,3.938710580313737e+40,2800453276219.6113,691913.6638317006,5.2345673845679215e+42
0471,496469822312222.06,50796.96148686583,5.401548770838052e+40,908632396613.3987,668889.877234506,6.6483976522473595e+41
0472,496469822312222.06,53651.20397974041,5.050919296563921e+40,579231499758.8727,584205.2955044999,6.6619307980475835e+41
0473,422725603917276.94,55137.91519220738,8.163689953944117e+40,1966042341572.603,740366.0134130177,1.370359611051186e+42
0474,465542285604540.44,52204.57970602628,4.2242263538886774e+40,658748460420.7306,715729.9497136263,1.541542409192843e+42
0475,422725603917276.94,53651.20397974041,5.21822255613604e+40,1520050384515.9585,847687.1668764589,1.802835780488009e+42
0476,450808684738713.25,55137.91519220738,3.0571940750047955e+40,617711792580.77,765850.0724140495,4.345549129650845e+42
0477,480757418884944.3,52204.57970602628,1.0933408455639383e+41,294814000000.0001,161461.40010351967,0.0
0478,480757418884944.3,55137.91519220738,1.0429576215732069e+41,337513019616912.56,161461.40010351967,5.881456929458813e+34
0479,337513019616912.56,53651.20397974041,4.3293610710801606e+40,2986496787575.317,646632.2190966592,1.656495469164351e+43
0480,422725603917276.94,55137.91519220738,2.527581332583996e+40,2800453276219.6113,646632.2190966592,3.2862363870317774e+42
0481,512695747968727.56,55137.91519220738,4.0241738087078493e+40,908632396613.3987,646632.2190966592,4.261100833570968e+41
0482,546755847460193.56,55137.91519220738,1.2337461824245545e+41,1138036627544.5293,510242.17724234634,1.125769616076192e+42
0483,546755847460193.56,53651.20397974041,3.240505620962047e+40,1728723059741.5186,740366.0134130177,2.336649830901634e+42
0484,337513019616912.56,55137.91519220738,2.208245124125735e+40,2462412967391.7036,691913.6638317006,1.059984413335249e+43
0485,348543823340088.1,55137.91519220738,5.30149938021513e+40,2384481894425.3154,715729.9497136263,1.446484113422922e+43
0486,436541376626919.4,52204.57970602628,5.606780820308951e+40,6673191099699.122,510242.17724234634,1.0890258920111251e+43
0487,564625251267719.1,50796.96148686583,4.937509776370356e+40,2462412967391.7036,625115.1960956908,1.3629098887825866e+43
0488,409347076302336.4,50796.96148686583,8.5344292783103e+40,3622123169553.179,625115.1960956908,1.4356359027517732e+43
0489,583078673689622.1,53651.20397974041,6.946222230767652e+40,1380248876736.9033,625115.1960956908,2.437116599247654e+42
0490,642137064614263.0,50796.96148686583,1.6539535356192898e+40,938328867685.6477,564765.5608154068,1.9158747710419903e+42
0491,396391955737937.4,50796.96148686583,1.7177664170662134e+40,3622123169553.179,604314.1632126757,5.077328512394347e+42
0492,359935142432174.0,52204.57970602628,3.8234021353857844e+40,2711823817433.4067,691913.6638317006,1.4674108461579855e+43
0493,583078673689622.1,53651.20397974041,7.227604082243003e+40,1294266414394.6626,625115.1960956908,1.753600230686889e+42
0494,383846842129873.5,52204.57970602628,6.194185756573496e+39,2986496787575.317,668889.877234506,1.4791062095230335e+43
0495,348543823340088.1,53651.20397974041,1.6942744223566697e+40,3288990606564.976,691913.6638317006,7.992013471986469e+42
0496,348543823340088.1,53651.20397974041,5.745700685662461e+40,4119368615813.722,564765.5608154068,3.248446431319102e+42
0497,564625251267719.1,52204.57970602628,1.0627556152365117e+41,1843567935364.6787,545972.6933965883,9.663606896374364e+41
0498,409347076302336.4,53651.20397974041,1.2969809210235644e+40,2542891030606.955,715729.9497136263,1.549271214604633e+43
0499,306471397892951.3,55137.91519220738,5.259786512453911e+40,3396483377864.7783,584205.2955044999,1.2235936476481587e+43
0500,371698759473522.7,53651.20397974041,3.9167497342943974e+40,3740503579855.1514,604314.1632126757,6.425287441325924e+42
0501,337513019616912.56,53651.20397974041,1.8328102329495474e+40,3288990606564.976,646632.2190966592,1.208934696772221e+43
0502,337513019616912.56,52204.57970602628,3.161353259492007e+40,3507489292637.443,625115.1960956908,1.0004283816123315e+43
0503,348543823340088.1,55137.91519220738,4.252585926075554e+40,3396483377864.7783,646632.2190966592,9.957326360117497e+42
0504,465542285604540.44,53651.20397974041,9.772415069208617e+40,1966042341572.603,740366.0134130177,1.6787081154844393e+42
0505,348543823340088.1,55137.91519220738,5.912456839720554e+39,3184899793878.313,668889.877234506,1.1295651701747673e+43
0506,564625251267719.1,52204.57970602628,6.807808252552603e+40,1138036627544.5293,668889.877234506,1.6140184221749498e+42
0507,422725603917276.94,52204.57970602628,6.225313748557893e+40,3084103273751.8486,668889.877234506,7.067408961242663e+42
0508,396391955737937.4,53651.20397974041,1.3525548258153448e+40,3288990606564.976,646632.2190966592,8.064293738871728e+42
0509,546755847460193.56,55137.91519220738,4.188535104623307e+40,1380248876736.9033,625115.1960956908,1.5327814617433258e+42
0510,465542285604540.44,52204.57970602628,1.0318898472691201e+41,3288990606564.976,646632.2190966592,2.18719561711963e+42
0511,348543823340088.1,53651.20397974041,5.545124855086494e+40,3184899793878.313,668889.877234506,2.1995790032066443e+43
0512,450808684738713.25,53651.20397974041,5.224540359375909e+40,3184899793878.313,691913.6638317006,4.715512887046322e+42
0513,337513019616912.56,55137.91519220738,4.0264641025561585e+40,2891979376341.5117,691913.6638317006,1.518901703035261e+43
0514,371698759473522.7,55137.91519220738,7.101407035323183e+40,3184899793878.313,668889.877234506,8.886296475302462e+42
0515,348543823340088.1,55137.91519220738,1.980824933420696e+40,2986496787575.317,668889.877234506,1.397072274699941e+43
0516,546755847460193.56,53651.20397974041,2.5310462855899115e+40,1213640220733.4148,646632.2190966592,3.572214425322196e+42
0517,359935142432174.0,55137.91519220738,4.2427233417727785e+39,3184899793878.313,646632.2190966592,1.0966221537312014e+43
0518,326831321580399.75,55137.91519220738,1.124289033720093e+40,2986496787575.317,668889.877234506,1.5891227301917317e+43
0519,326831321580399.75,55137.91519220738,1.7615352539564683e+40,2891979376341.5117,691913.6638317006,2.594172336120925e+43
0520,529451979097141.0,55137.91519220738,7.383692758942846e+40,1336566408625.6714,740366.0134130177,4.7688497238331145e+42
0521,583078673689622.1,53651.20397974041,7.295003105419485e+40,680278074235.6105,691913.6638317006,2.214227956725053e+42
0522,422725603917276.94,55137.91519220738,9.693730512428995e+39,4684875968766.25,564765.5608154068,2.44234274987149e+42
0523,371698759473522.7,55137.91519220738,5.017311299623202e+40,3740503579855.1514,604314.1632126757,1.0570494098600787e+43
0524,409347076302336.4,52204.57970602628,7.23563506473231e+40,2986496787575.317,715729.9497136263,8.791251896283922e+42
0525,480757418884944.3,53651.20397974041,4.3178749592966824e+40,2030297721130.8652,765850.0724140495,3.181081768415604e+42
0526,337513019616912.56,53651.20397974041,8.223555491160776e+38,3184899793878.313,668889.877234506,1.7566850642000472e+43
0527,512695747968727.56,53651.20397974041,3.6001965348938247e+40,1253305141158.283,646632.2190966592,3.806008695505091e+42
0528,396391955737937.4,53651.20397974041,5.599175042855408e+39,4119368615813.722,625115.1960956908,3.265349800968001e+42
0529,359935142432174.0,52204.57970602628,1.495801311335686e+40,4536607820492.515,584205.2955044999,4.252291974528761e+42
0530,496469822312222.06,55137.91519220738,1.4203028353400933e+40,1569729586402.6428,584205.2955044999,1.1079905013156197e+42
0531,337513019616912.56,53651.20397974041,3.8955732594890077e+40,3988997788326.376,625115.1960956908,8.586424139366258e+42
0532,496469822312222.06,56665.82417966015,8.16986844399558e+40,1380248876736.9033,625115.1960956908,1.572639273057107e+42
0533,348543823340088.1,53651.20397974041,1.7180249721342524e+40,3288990606564.976,646632.2190966592,1.2775577915780727e+43
0534,480757418884944.3,56665.82417966015,2.942025059422169e+40,1102019754406.6584,646632.2190966592,1.8579720847076462e+42
0535,480757418884944.3,56665.82417966015,8.796018455990976e+40,1425359001572.086,510242.17724234634,1.8790328827265235e+42
0536,496469822312222.06,53651.20397974041,4.393737612915372e+40,19916215435303.72,339945.2305545469,9.880441396939123e+42
0537,359935142432174.0,56665.82417966015,6.242114365664662e+40,3184899793878.313,646632.2190966592,1.4710393328850607e+43
0538,529451979097141.0,55137.91519220738,7.798451228815144e+39,1520050384515.9585,604314.1632126757,3.48535141386601e+42
0539,359935142432174.0,55137.91519220738,4.944717386059613e+40,3507489292637.443,668889.877234506,6.800909290947702e+42
0540,496469822312222.06,56665.82417966015,5.016148537745941e+40,1425359001572.086,646632.2190966592,1.8287836285610244e+42
0541,396391955737937.4,56665.82417966015,2.992000980288962e+40,3288990606564.976,646632.2190966592,9.48321877923715e+42
0542,496469822312222.06,52204.57970602628,4.479882133363918e+40,2309017203911.472,668889.877234506,1.3064051258153287e+42
0543,409347076302336.4,53651.20397974041,6.093068518283476e+40,2800453276219.6113,691913.6638317006,7.42230926707669e+42
0544,348543823340088.1,53651.20397974041,4.562423116661381e+40,3288990606564.976,668889.877234506,1.32214449107372e+43
0545,316487680644833.06,55137.91519220738,2.5744016315663296e+40,3622123169553.179,604314.1632126757,7.779486871622395e+42
0546,337513019616912.56,52204.57970602628,3.0723896548947164e+40,2800453276219.6113,691913.6638317006,2.0628519961038917e+43
0547,409347076302336.4,55137.91519220738,8.894311974407554e+40,3740503579855.1514,625115.1960956908,5.115812191643532e+42
0548,450808684738713.25,53651.20397974041,2.9170005503333007e+39,2711823817433.4067,668889.877234506,4.033230896626698e+42
0549,371698759473522.7,53651.20397974041,1.715427201126596e+40,4119368615813.722,604314.1632126757,9.139786171866533e+42
0550,409347076302336.4,53651.20397974041,6.23050232573765e+40,2542891030606.955,765850.0724140495,6.544029584048935e+42
0551,529451979097141.0,50796.96148686583,9.603592993422762e+40,1843567935364.6787,765850.0724140495,7.33140925512858e+41
0552,396391955737937.4,53651.20397974041,4.838559232372643e+40,2711823817433.4067,715729.9497136263,8.043777800961608e+42
0553,371698759473522.7,52204.57970602628,1.7990982878410132e+40,3740503579855.1514,625115.1960956908,4.532037203862581e+42
0554,396391955737937.4,52204.57970602628,3.6374104182739295e+40,2800453276219.6113,715729.9497136263,1.172859098548219e+43
0555,529451979097141.0,52204.57970602628,3.4627668348610218e+40,1033369546729.8458,715729.9497136263,2.519021301208163e+42
0556,512695747968727.56,53651.20397974041,1.7698370781907003e+40,908632396613.3987,584205.2955044999,5.302709690861372e+42
0557,396391955737937.4,53651.20397974041,9.034845051514448e+39,2462412967391.7036,715729.9497136263,5.285879839830993e+42
0558,409347076302336.4,55137.91519220738,3.369179372402859e+40,2096653133691.913,740366.0134130177,1.3875438451780728e+42
0559,326831321580399.75,56665.82417966015,7.393574989012509e+39,3288990606564.976,646632.2190966592,7.180112797067316e+42
0560,359935142432174.0,55137.91519220738,1.5986214110360963e+40,3288990606564.976,646632.2190966592,2.9913991600422246e+42
0561,326831321580399.75,59849.83358756864,3.0197662245338904e+40,3288990606564.976,646632.2190966592,8.936866368614428e+42
0562,480757418884944.3,56665.82417966015,1.5222486182833744e+40,2096653133691.913,527805.1684035911,5.4870244427891516e+41
0563,436541376626919.4,59849.83358756864,6.727521923960785e+40,1785222227641.4202,715729.9497136263,9.139421290302798e+41
0564,316487680644833.06,58236.072560356355,3.997464994749051e+40,3084103273751.8486,646632.2190966592,1.4810865097874635e+43
0565,316487680644833.06,56665.82417966015,1.156862540576412e+40,3184899793878.313,691913.6638317006,9.038408773940621e+42
0566,496469822312222.06,56665.82417966015,1.0380156826622834e+41,1175230625815.9944,691913.6638317006,1.41522118900685e+42
0567,480757418884944.3,56665.82417966015,2.3809707798816306e+40,938328867685.6477,584205.2955044999,2.7808050746201727e+42
0568,480757418884944.3,56665.82417966015,2.1132304747532178e+40,1621032433877.157,476850.00108219223,9.44285330886315e+41
0569,436541376626919.4,58236.072560356355,5.898571143844296e+40,2096653133691.913,430814.1282887437,4.521873797211153e+42
0570,296772113009551.75,58236.072560356355,3.1909257902322384e+38,2891979376341.5117,691913.6638317006,1.80495800415515e+43
0571,260949006234250.75,58236.072560356355,5.983380332621177e+39,2711823817433.4067,715729.9497136263,1.8371571617531356e+43
0572,278284724639857.44,56665.82417966015,7.767335504190533e+39,3396483377864.7783,646632.2190966592,1.2397237486306724e+43
0573,465542285604540.44,58236.072560356355,2.1545457867403009e+40,1253305141158.283,646632.2190966592,1.8412354563297293e+42
0574,326831321580399.75,59849.83358756864,1.6160362817235042e+40,3288990606564.976,668889.877234506,9.248850701864008e+42
0575,371698759473522.7,58236.072560356355,4.607835040282987e+39,2986496787575.317,668889.877234506,3.9922865372863437e+42
0576,529451979097141.0,55137.91519220738,6.387739045377147e+40,1213640220733.4148,668889.877234506,1.4439215333400635e+42
0577,546755847460193.56,53651.20397974041,2.8815978124191847e+41,543148332835.2403,646632.2190966592,3.5279247158262175e+41
0578,546755847460193.56,53651.20397974041,3.078097853893563e+41,579231499758.8727,510242.17724234634,1.1379455170742771e+42
0579,450808684738713.25,59849.83358756864,6.755796695782722e+40,2309017203911.472,430814.1282887437,4.1828688538595644e+42
0580,436541376626919.4,59849.83358756864,4.085592103754906e+40,1102019754406.6584,430814.1282887437,1.5833259407717137e+42
0581,409347076302336.4,58236.072560356355,1.5398632030838126e+40,1520050384515.9585,691913.6638317006,2.7590544257678965e+42
0582,422725603917276.94,61508.313026213116,2.682689681391303e+40,525958636014.15985,691913.6638317006,7.886946879622526e+41
0583,480757418884944.3,58236.072560356355,5.2771313212408585e+40,294814000000.0001,584205.2955044999,1.923642485393e+42
0584,269477498772982.75,58236.072560356355,1.4072714136906458e+40,3622123169553.179,604314.1632126757,7.224863720519271e+42
0585,371698759473522.7,58236.072560356355,2.4314339900844757e+40,2384481894425.3154,691913.6638317006,4.483598827005863e+42
0586,260949006234250.75,63212.75005376855,2.3370701259753263e+40,2800453276219.6113,691913.6638317006,1.3084610591753592e+43
0587,260949006234250.75,61508.313026213116,3.7982272074917907e+40,2542891030606.955,691913.6638317006,1.3201364230233164e+43
0588,465542285604540.44,58236.072560356355,1.8463528077952817e+41,1175230625815.9944,668889.877234506,2.4908065404584857e+42
0589,422725603917276.94,63212.75005376855,4.807324096843379e+40,852029234573.9205,584205.2955044999,3.2701970422876486e+42
0590,326831321580399.75,61508.313026213116,2.638917993242729e+40,2800453276219.6113,691913.6638317006,8.614521073748745e+42
0591,278284724639857.44,59849.83358756864,4.750128320722906e+39,3396483377864.7783,668889.877234506,1.4584865801683294e+43
0592,287379793565330.1,59849.83358756864,2.4218807246930905e+40,2462412967391.7036,715729.9497136263,3.1467758820112565e+43
0593,371698759473522.7,64964.418186161216,4.680046310367418e+40,1213640220733.4148,668889.877234506,1.1037535686882352e+43
0594,359935142432174.0,61508.313026213116,1.4320136148885695e+40,1033369546729.8458,564765.5608154068,7.99861615796076e+42
0595,252690425600276.66,66764.62622930667,2.0531856733909749e+40,2711823817433.4067,715729.9497136263,9.497869565074612e+42
0596,296772113009551.75,66764.62622930667,2.9010692390247914e+40,1067142752446.2457,765850.0724140495,7.647323146901705e+42
0597,222188381437239.4,63212.75005376855,5.25833753193259e+39,4393032100351.1543,584205.2955044999,2.8139092455137844e+42
0598,326831321580399.75,66764.62622930667,7.558509038610175e+39,1380248876736.9033,584205.2955044999,3.431019686907645e+41
0599,269477498772982.75,66764.62622930667,4.677172858043011e+39,3622123169553.179,625115.1960956908,5.783713643729416e+42
0600,409347076302336.4,61508.313026213116,1.0290561330950823e+41,1336566408625.6714,625115.1960956908,1.3032920322517014e+42
0601,383846842129873.5,64964.418186161216,5.902728563540779e+39,725471230180.6859,564765.5608154068,7.945658295899754e+41
0602,236949101430692.06,63212.75005376855,5.3503095642746354e+39,2800453276219.6113,691913.6638317006,1.4734704740388182e+43
0603,287379793565330.1,64964.418186161216,6.60432705117993e+39,2625999326339.922,715729.9497136263,1.0426625530005196e+43
0604,348543823340088.1,63212.75005376855,2.2219373307766957e+40,968995896705.6782,691913.6638317006,2.5249725285137643e+42
0605,396391955737937.4,59849.83358756864,8.032062622351274e+40,525958636014.15985,625115.1960956908,1.4015352288946876e+42
0606,396391955737937.4,63212.75005376855,3.5116652253843845e+40,3396483377864.7783,819479.9360447068,1.8910771165654425e-12
0607,409347076302336.4,61508.313026213116,1.3311045068026352e+40,1294266414394.6626,460982.5695836015,2.5624920639523815e+42
0608,396391955737937.4,64964.418186161216,2.440417526795605e+40,1569729586402.6428,445643.1351108912,4.289888078186962e+42
0609,436541376626919.4,59849.83358756864,6.56192841117178e+40,908632396613.3987,445643.1351108912,1.8681984556896536e+42
0610,287379793565330.1,61508.313026213116,2.388557912535687e+40,3184899793878.313,668889.877234506,1.3189102185263016e+43
0611,422725603917276.94,61508.313026213116,3.096662885352756e+40,1294266414394.6626,668889.877234506,3.238481399541693e+42
0612,260949006234250.75,61508.313026213116,6.232145969371331e+38,3396483377864.7783,646632.2190966592,9.37158143420257e+42
0613,383846842129873.5,59849.83358756864,4.8185484009584576e+39,1380248876736.9033,847687.1668764589,4.552409893282322e+42
0614,337513019616912.56,59849.83358756864,1.1627263451768405e+40,1728723059741.5186,847687.1668764589,6.355787356196636e+42
0615,359935142432174.0,63212.75005376855,2.6918073336405985e+40,879875767023.7208,765850.0724140495,8.325757044069244e+42
0616,348543823340088.1,61508.313026213116,1.1681371873286585e+40,1175230625815.9944,847687.1668764589,2.1667845842328545e+42
0617,229450075898644.53,64964.418186161216,9.683234048260533e+39,3396483377864.7783,625115.1960956908,9.303770552164725e+42
0618,348543823340088.1,63212.75005376855,2.3418663457002938e+39,938328867685.6477,792211.3154718872,1.1187966200227006e+43
