Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
0384,84108122582942.3,169883.6437197453,6.187095909247244e+42,8270648138377.99,242511.0542480984,1.0195959474278717e+39
0385,88272072274946.83,161461.40010351967,6.458007645795367e+42,10530923572244.867,230488.19475566497,4.7498484820416e+38
0386,92642167063347.3,161461.40010351967,7.889888101831013e+42,12776385103381.217,219061.3870631087,2.1192881191523185e+38
0387,88272072274946.83,161461.40010351967,6.568072161149332e+42,11599445463179.545,219061.3870631087,5.576652535000118e+36
0388,88272072274946.83,161461.40010351967,7.333814067391693e+42,9109830810956.324,219061.3870631087,2.8506685670147704e+38
0389,84108122582942.3,169883.6437197453,7.550564460636632e+42,13408906947673.926,208201.0809832753,1.1845631471901505e+38
0390,92642167063347.3,161461.40010351967,9.492177531955163e+42,17073410921455.373,208201.0809832753,2.3518773919410154e+38
0391,88272072274946.83,169883.6437197453,9.211760829785718e+42,12173700432623.188,219061.3870631087,1.0874070108491734e+38
0392,84108122582942.3,161461.40010351967,7.481820720644245e+42,10530923572244.867,219061.3870631087,1.4874203635711926e+38
0393,84108122582942.3,161461.40010351967,6.567550258745385e+42,17073410921455.373,208201.0809832753,3.3988303781823912e+38
0394,80140593758723.81,161461.40010351967,6.164461403007122e+42,9109830810956.324,230488.19475566497,4.042433435991597e+38
0395,80140593758723.81,161461.40010351967,6.571894358589419e+42,10530923572244.867,230488.19475566497,2.4964768353138084e+38
0396,80140593758723.81,161461.40010351967,5.4796882147704014e+42,13408906947673.926,219061.3870631087,5.090894651598777e+38
0397,80140593758723.81,161461.40010351967,6.108350407771231e+42,12173700432623.188,219061.3870631087,1.2144794040439675e+38
0398,80140593758723.81,169883.6437197453,5.710415753018058e+42,15500636310771.8,208201.0809832753,1.892826262408353e+38
0399,80140593758723.81,169883.6437197453,5.30786473863164e+42,8680103987716.662,219061.3870631087,2.043496518316986e+38
0400,84108122582942.3,161461.40010351967,5.781843192484241e+42,17073410921455.373,197879.19132510768,9.343092301604007e+37
0401,84108122582942.3,161461.40010351967,6.362104648678524e+42,14769443894771.04,197879.19132510768,2.0379322647828505e+37
0402,84108122582942.3,161461.40010351967,5.994611098523721e+42,14769443894771.04,197879.19132510768,6.035100022204045e+37
0403,84108122582942.3,169883.6437197453,6.389471876256836e+42,16268027946799.209,188069.02526420588,4.788375568922361e+37
0404,92642167063347.3,161461.40010351967,8.877155450712795e+42,17073410921455.373,197879.19132510768,6.027787875904615e+37
0405,102042119769462.38,161461.40010351967,1.0558693893628238e+43,13408906947673.926,208201.0809832753,6.207915615881014e+37
0406,123800102621206.38,161461.40010351967,1.6165803205467413e+43,12776385103381.217,208201.0809832753,9.29055558339475e+37
0407,136361500379267.78,169883.6437197453,2.1817107757687424e+43,294814000000.0001,282475.0532263017,1.1458540206850786e+40
0408,143112363554767.2,161461.40010351967,2.1052082532959719e+43,294814000000.0001,255161.05714164244,2.0358216068917112e+39
0409,80140593758723.81,161461.40010351967,4.854333183278649e+42,12173700432623.188,208201.0809832753,6.873152285371025e+37
0410,72758173706358.38,169883.6437197453,4.02556780944135e+42,12173700432623.188,208201.0809832753,1.8259265035706407e+38
0411,76360220282735.89,161461.40010351967,4.2621879689356946e+42,12173700432623.188,208201.0809832753,4.417249000615212e+37
0412,80140593758723.81,161461.40010351967,5.802008739609078e+42,14769443894771.04,208201.0809832753,2.66033555131924e+37
0413,76360220282735.89,161461.40010351967,4.790409535405899e+42,13408906947673.926,208201.0809832753,2.059747090641621e+38
0414,88272072274946.83,169883.6437197453,8.008969802746756e+42,12173700432623.188,208201.0809832753,6.277565086606128e+37
0415,84108122582942.3,161461.40010351967,5.947720092115077e+42,14769443894771.04,197879.19132510768,4.662323172100543e+37
0416,72758173706358.38,161461.40010351967,3.32842226088693e+42,17073410921455.373,188069.02526420588,1.1221170019682385e+37
0417,72758173706358.38,161461.40010351967,2.842911817478082e+42,14072743117597.04,188069.02526420588,1.3836807062839473e+36
0418,72758173706358.38,161461.40010351967,2.8082373421780464e+42,10034161291321.078,197879.19132510768,3.0568632558259222e+37
0419,72758173706358.38,161461.40010351967,2.5089186486884236e+42,7880507045267.491,208201.0809832753,5.828144955569775e+37
0420,69326042034500.164,161461.40010351967,2.7154665423833325e+42,15500636310771.8,197879.19132510768,9.004519531805533e+37
0421,69326042034500.164,169883.6437197453,3.223233819033752e+42,7154567661676.926,219061.3870631087,9.134322615052762e+37
0422,72758173706358.38,169883.6437197453,4.4427615507224104e+42,11599445463179.545,208201.0809832753,2.0509552285281874e+38
0423,72758173706358.38,161461.40010351967,4.398021028236494e+42,17073410921455.373,197879.19132510768,9.200942395743004e+37
0424,80140593758723.81,169883.6437197453,6.394492799185835e+42,15500636310771.8,197879.19132510768,2.7390635328145176e+37
0425,72758173706358.38,161461.40010351967,3.763120163949505e+42,13408906947673.926,197879.19132510768,4.878835194914802e+37
0426,69326042034500.164,161461.40010351967,2.9499689965636665e+42,9109830810956.324,208201.0809832753,4.66303691693108e+37
0427,80140593758723.81,161461.40010351967,5.15565318235011e+42,11599445463179.545,197879.19132510768,2.1617238245933408e+37
0428,69326042034500.164,169883.6437197453,3.6383010610093807e+42,12173700432623.188,188069.02526420588,2.1227962856171308e+37
0429,69326042034500.164,169883.6437197453,3.967972262221133e+42,16268027946799.209,178745.21331410302,8.664545941847871e+36
0430,112395840221712.94,169883.6437197453,1.559657970279702e+43,9560832165339.084,178745.21331410302,9.554054816770932e+34
0431,84108122582942.3,161461.40010351967,6.61733130005556e+42,18805767366485.44,169883.6437197453,2.85615235491488e+36
0432,69326042034500.164,161461.40010351967,3.852813216637292e+42,17918666075947.254,169883.6437197453,2.5753807554970814e+36
0433,66055810080747.76,161461.40010351967,3.6333783734262066e+42,2998102643988.239,297209.68151673453,1.8399244281171485e+39
0434,76360220282735.89,169883.6437197453,6.264369584826634e+42,1197082870574.8118,297209.68151673453,3.9537481949923047e+37
0435,102042119769462.38,161461.40010351967,1.3251134079576666e+43,638725470135.9248,297209.68151673453,7.715587713403423e+37
0436,97228612595164.75,161461.40010351967,1.1571484992806384e+43,433941483097.26434,282475.0532263017,3.2763614507613506e+37
0437,76360220282735.89,161461.40010351967,5.940325604002774e+42,1849237387352.3691,219061.3870631087,5.021711148415578e+37
0438,92642167063347.3,161461.40010351967,1.0032778610202615e+43,2721922345840.4185,197879.19132510768,1.841441485730167e+37
0439,88272072274946.83,161461.40010351967,8.233824203099122e+42,7508769597190.191,178745.21331410302,6.687987391356341e+36
0440,102042119769462.38,161461.40010351967,1.1540672844346947e+43,10530923572244.867,169883.6437197453,1.8846713411346742e+36
0441,72758173706358.38,161461.40010351967,5.5553543430725515e+42,25130628995859.67,161461.40010351967,1.1014041024298157e+36
0442,84108122582942.3,161461.40010351967,8.291003301559474e+42,19736786474139.062,161461.40010351967,1.0272502991815416e+34
0443,88272072274946.83,161461.40010351967,8.736289416739959e+42,15500636310771.8,161461.40010351967,8.020602256582964e+35
0444,72758173706358.38,161461.40010351967,5.2254781219579706e+42,6817074057601.622,178745.21331410302,3.3425302832186773e+36
0445,66055810080747.76,161461.40010351967,4.340262815068009e+42,9560832165339.084,169883.6437197453,1.0075360106426076e+36
0446,92642167063347.3,161461.40010351967,1.215111844106976e+43,5353910364736.312,169883.6437197453,1.963285070831272e+35
0447,102042119769462.38,161461.40010351967,1.511733499097269e+43,1762005590804.9211,178745.21331410302,2.8854459563991067e+35
0448,102042119769462.38,161461.40010351967,1.5649721990983808e+43,1762005590804.9211,169883.6437197453,2.5495609146803216e+34
0449,97228612595164.75,161461.40010351967,1.369496442663594e+43,2998102643988.239,161461.40010351967,5.763677600571564e+34
0450,97228612595164.75,161461.40010351967,1.3757811025285084e+43,986694445859.3854,169883.6437197453,5.981135311497306e+33
